TO,LH,RH,LK,RK,LA,RA
522.24,445.00,579.00,312.00,712.00,0.00,0.00
528.17,445.00,579.00,312.00,712.00,0.00,0.00
534.64,445.00,579.00,312.00,712.00,0.00,0.00
541.68,445.00,579.00,312.00,712.00,0.00,0.00
549.35,445.00,579.00,312.00,712.00,0.00,0.00
557.71,445.00,579.00,312.00,712.00,0.00,0.00
566.80,445.00,579.00,312.00,712.00,0.00,0.00
576.70,445.00,579.00,312.00,712.00,0.00,0.00
587.48,445.00,579.00,312.00,712.00,0.00,0.00
596.82,445.00,579.00,312.00,712.00,0.00,0.00
602.87,445.00,579.00,312.00,712.00,0.00,0.00
608.29,445.00,579.00,312.00,712.00,0.00,0.00
613.14,445.00,582.07,312.00,712.00,0.00,0.00
617.48,445.00,586.36,312.00,712.00,0.00,0.00
621.35,445.00,590.69,312.00,712.00,0.00,0.00
624.80,445.00,595.01,312.00,712.00,0.00,0.00
627.87,445.00,599.26,312.00,712.00,0.00,0.00
630.59,445.00,603.41,312.00,710.39,0.00,0.00
632.99,445.00,607.43,312.00,703.87,0.00,0.00
635.11,445.00,611.31,312.00,697.59,0.00,0.00
636.97,445.00,615.01,312.00,691.57,0.00,0.00
638.60,445.00,618.53,312.00,685.82,0.00,0.00
640.02,445.00,621.86,312.00,680.38,0.00,0.00
641.25,445.00,625.00,312.00,675.26,0.00,0.00
642.30,445.00,627.94,312.00,670.45,0.00,0.00
643.20,445.00,630.68,312.00,665.97,0.00,0.00
643.96,445.00,633.23,312.00,661.81,0.00,0.00
644.59,445.00,635.58,312.00,657.98,0.00,0.00
645.11,445.00,637.74,312.00,654.45,0.00,0.00
645.52,445.00,639.72,312.00,651.24,0.00,0.00
645.84,445.00,641.52,312.00,648.32,0.00,0.00
646.07,445.00,643.15,312.00,645.69,0.00,0.00
646.23,445.00,644.61,312.00,643.34,0.00,0.00
646.31,445.00,645.92,312.00,641.26,0.00,0.00
646.34,445.00,647.09,312.00,639.42,0.00,0.00
646.31,445.00,648.11,312.00,637.83,0.00,0.00
646.23,445.00,648.99,312.00,636.47,0.00,0.00
646.11,445.00,649.75,312.00,635.32,0.00,0.00
645.94,445.00,650.39,312.00,634.38,0.00,0.00
645.74,445.00,650.92,312.00,633.62,0.00,0.00
645.51,445.00,651.35,312.00,633.05,0.00,0.00
645.25,445.00,651.67,312.00,632.64,0.00,0.00
644.96,445.00,651.91,312.00,632.40,0.00,0.00
644.65,445.00,652.06,312.00,632.29,0.00,0.00
644.32,445.00,652.13,312.00,632.33,0.00,0.00
643.97,445.00,652.13,312.00,632.49,0.00,0.00
643.61,445.00,652.06,312.00,632.76,0.00,0.00
643.23,445.00,651.92,312.00,633.15,0.00,0.00
642.84,445.00,651.73,312.00,633.63,0.00,0.00
642.44,445.00,651.48,312.00,634.20,0.00,0.00
642.03,445.00,651.19,312.00,634.86,0.00,0.00
641.61,445.00,650.85,312.00,635.59,0.00,0.00
641.18,445.00,650.47,312.00,636.39,0.00,0.00
640.75,445.00,650.05,312.00,637.25,0.00,0.00
640.31,445.00,649.59,312.00,638.17,0.00,0.00
639.87,445.00,649.11,312.00,639.14,0.00,0.00
639.43,445.00,648.59,312.00,640.16,0.00,0.00
638.99,445.00,648.05,312.00,641.22,0.00,0.00
638.54,445.00,647.49,312.00,642.31,0.00,0.00
638.09,445.00,646.91,312.00,643.43,0.00,0.00
637.64,445.00,646.31,312.00,644.58,0.00,0.00
637.19,445.00,645.69,312.00,645.76,0.00,0.00
636.74,445.00,645.05,312.00,646.95,0.00,0.00
636.29,445.00,644.41,312.00,648.16,0.00,0.00
635.84,445.00,643.75,312.00,649.39,0.00,0.00
635.39,445.00,643.09,312.00,650.63,0.00,0.00
634.95,445.00,642.41,312.00,651.87,0.00,0.00
634.50,445.00,641.73,312.00,653.12,0.00,0.00
634.06,445.00,641.05,312.00,654.38,0.00,0.00
633.62,445.00,640.36,312.00,655.64,0.00,0.00
633.18,445.00,639.66,312.00,656.90,0.00,0.00
632.74,445.00,638.96,312.00,658.15,0.00,0.00
632.31,445.00,638.27,312.00,659.41,0.00,0.00
631.88,445.00,637.57,312.00,660.65,0.00,0.00
631.45,445.00,636.87,312.00,661.90,0.00,0.00
631.02,445.00,636.17,312.00,663.13,0.00,0.00
630.60,445.00,635.47,312.00,664.36,0.00,0.00
630.17,445.00,634.78,312.00,665.58,0.00,0.00
629.76,445.00,634.08,312.00,666.79,0.00,0.00
629.34,445.00,633.39,312.00,667.99,0.00,0.00
628.93,445.00,632.70,312.00,669.18,0.00,0.00
628.52,445.00,632.02,312.00,670.36,0.00,0.00
628.12,445.00,631.34,312.00,671.52,0.00,0.00
627.71,445.00,630.66,312.00,672.67,0.00,0.00
627.31,445.00,629.99,312.00,673.81,0.00,0.00
626.92,445.00,629.32,312.00,674.93,0.00,0.00
626.52,445.00,628.66,312.00,676.04,0.00,0.00
626.13,445.00,628.00,312.00,677.13,0.00,0.00
625.75,445.00,627.35,312.00,678.21,0.00,0.00
625.36,445.00,626.70,312.00,679.27,0.00,0.00
624.98,445.00,626.06,312.00,680.32,0.00,0.00
624.61,445.00,625.43,312.00,681.36,0.00,0.00
624.23,445.00,624.80,312.00,682.38,0.00,0.00
623.86,445.00,624.17,312.00,683.38,0.00,0.00
623.49,445.00,623.56,312.00,684.37,0.00,0.00
623.13,445.00,622.94,312.00,685.34,0.00,0.00
622.77,445.00,622.34,312.00,686.30,0.00,0.00
622.41,445.00,621.74,312.00,687.24,0.00,0.00
622.05,445.00,621.15,312.00,688.16,0.00,0.00
621.70,445.00,620.56,312.00,689.07,0.00,0.00
621.35,445.00,619.98,312.00,689.97,0.00,0.00
621.01,445.00,619.41,312.00,690.85,0.00,0.00
620.66,445.00,618.84,312.00,691.71,0.00,0.00
620.32,445.00,618.28,312.00,692.56,0.00,0.00
619.99,445.00,617.72,312.00,693.39,0.00,0.00
619.65,445.00,617.17,312.00,694.21,0.00,0.00
619.32,445.00,616.63,312.00,695.02,0.00,0.00
618.99,445.00,616.09,312.00,695.80,0.00,0.00
618.67,445.00,615.56,312.00,696.58,0.00,0.00
618.34,445.00,615.04,312.00,697.34,0.00,0.00
618.03,445.00,614.52,312.00,698.09,0.00,0.00
617.71,445.00,614.01,312.00,698.82,0.00,0.00
617.39,445.00,613.50,312.00,699.54,0.00,0.00
617.08,445.00,613.00,312.00,700.24,0.00,0.00
616.77,445.00,612.51,312.00,700.93,0.00,0.00
616.47,445.00,612.02,312.00,701.61,0.00,0.00
616.17,445.00,611.54,312.00,702.27,0.00,0.00
615.87,445.00,611.06,312.00,702.92,0.00,0.00
615.57,445.00,610.59,312.00,703.56,0.00,0.00
615.27,445.00,610.12,312.00,704.19,0.00,0.00
614.98,445.00,609.67,312.00,704.80,0.00,0.00
614.69,445.00,609.21,312.00,705.40,0.00,0.00
614.40,445.00,608.76,312.00,705.99,0.00,0.00
614.12,445.00,608.32,312.00,706.56,0.00,0.00
613.84,445.00,607.89,312.00,707.13,0.00,0.00
613.56,445.00,607.46,312.00,707.68,0.00,0.00
613.28,445.00,607.03,312.00,708.22,0.00,0.00
613.01,445.00,606.61,312.00,708.75,0.00,0.00
612.74,445.00,606.19,312.00,709.26,0.00,0.00
612.47,445.00,605.79,312.00,709.77,0.00,0.00
612.20,445.00,605.38,312.00,710.27,0.00,0.00
611.93,445.00,604.98,312.00,710.75,0.00,0.00
611.67,445.00,604.59,312.00,711.22,0.00,0.00
611.41,445.00,604.20,312.00,711.69,0.00,0.00
611.15,445.00,603.82,312.00,712.00,0.00,0.00
610.90,445.00,603.44,312.00,712.00,0.00,0.00
610.65,445.00,603.06,312.00,712.00,0.00,0.00
610.40,445.00,602.69,312.00,712.00,0.00,0.00
610.15,445.00,602.33,312.00,712.00,0.00,0.00
609.90,445.00,601.97,312.00,712.00,0.00,0.00
609.66,445.00,601.61,312.00,712.00,0.00,0.00
609.41,445.00,601.26,312.00,712.00,0.00,0.00
609.17,445.00,600.92,312.00,712.00,0.00,0.00
608.94,445.00,600.58,312.00,712.00,0.00,0.00
608.70,445.00,600.24,312.00,712.00,0.00,0.00
608.47,445.00,599.91,312.00,712.00,0.00,0.00
608.24,445.00,599.58,312.00,712.00,0.00,0.00
608.01,445.00,599.26,312.00,712.00,0.00,0.00
607.78,445.00,598.94,312.00,712.00,0.00,0.00
607.56,445.00,598.63,312.00,712.00,0.00,0.00
607.33,445.00,598.32,312.00,712.00,0.00,0.00
607.11,445.00,598.01,312.00,712.00,0.00,0.00
606.89,445.00,597.71,312.00,712.00,0.00,0.00
606.68,445.00,597.41,312.00,712.00,0.00,0.00
606.46,445.00,597.12,312.00,712.00,0.00,0.00
606.25,445.00,596.83,312.00,712.00,0.00,0.00
606.04,445.00,596.54,312.00,712.00,0.00,0.00
605.83,445.00,596.26,312.00,712.00,0.00,0.00
605.62,445.00,595.98,312.00,712.00,0.00,0.00
605.41,445.00,595.71,312.00,712.00,0.00,0.00
605.21,445.00,595.44,312.00,712.00,0.00,0.00
605.01,445.00,595.17,312.00,712.00,0.00,0.00
604.81,445.00,594.91,312.00,712.00,0.00,0.00
604.61,445.00,594.65,312.00,712.00,0.00,0.00
604.41,445.00,594.39,312.00,712.00,0.00,0.00
604.22,445.00,594.14,312.00,712.00,0.00,0.00
604.02,445.00,593.89,312.00,712.00,0.00,0.00
603.83,445.00,593.65,312.00,712.00,0.00,0.00
603.64,445.00,593.41,312.00,712.00,0.00,0.00
603.46,445.00,593.17,312.00,712.00,0.00,0.00
603.27,445.00,592.93,312.00,712.00,0.00,0.00
603.08,445.00,592.70,312.00,712.00,0.00,0.00
602.90,445.00,592.48,312.00,712.00,0.00,0.00
602.72,445.00,592.25,312.00,712.00,0.00,0.00
602.54,445.00,592.03,312.00,712.00,0.00,0.00
602.36,445.00,591.81,312.00,712.00,0.00,0.00
602.19,445.00,591.60,312.00,712.00,0.00,0.00
602.01,445.00,591.38,312.00,712.00,0.00,0.00
601.84,445.00,591.18,312.00,712.00,0.00,0.00
601.67,445.00,590.97,312.00,712.00,0.00,0.00
601.50,445.00,590.77,312.00,712.00,0.00,0.00
601.33,445.00,590.57,312.00,712.00,0.00,0.00
601.16,445.00,590.37,312.00,712.00,0.00,0.00
600.99,445.00,590.18,312.00,712.00,0.00,0.00
600.83,445.00,589.99,312.00,712.00,0.00,0.00
600.67,445.00,589.80,312.00,712.00,0.00,0.00
600.51,445.00,589.61,312.00,712.00,0.00,0.00
600.35,445.00,589.43,312.00,712.00,0.00,0.00
600.19,445.00,589.25,312.00,712.00,0.00,0.00
600.03,445.00,589.07,312.00,712.00,0.00,0.00
599.88,445.00,588.90,312.00,712.00,0.00,0.00
599.72,445.00,588.73,312.00,712.00,0.00,0.00
599.57,445.00,588.56,312.00,712.00,0.00,0.00
599.42,445.00,588.39,312.00,712.00,0.00,0.00
599.27,445.00,588.23,312.00,712.00,0.00,0.00
599.12,445.00,588.07,312.00,712.00,0.00,0.00
598.97,445.00,587.91,312.00,712.00,0.00,0.00
598.83,445.00,587.75,312.00,712.00,0.00,0.00
598.68,445.00,587.60,312.00,712.00,0.00,0.00
598.54,445.00,587.45,312.00,712.00,0.00,0.00
598.40,445.00,587.30,312.00,712.00,0.00,0.00
598.25,445.00,587.15,312.00,712.00,0.00,0.00
598.12,445.00,587.01,312.00,712.00,0.00,0.00
597.98,445.00,586.87,312.00,712.00,0.00,0.00
597.84,445.00,586.73,312.00,712.00,0.00,0.00
597.70,445.00,586.59,312.00,712.00,0.00,0.00
597.57,445.00,586.46,312.00,712.00,0.00,0.00
597.44,445.00,586.32,312.00,712.00,0.00,0.00
597.30,445.00,586.19,312.00,712.00,0.00,0.00
597.17,445.00,586.06,312.00,712.00,0.00,0.00
597.04,445.00,585.94,312.00,712.00,0.00,0.00
596.91,445.00,585.81,312.00,712.00,0.00,0.00
596.79,445.00,585.69,312.00,712.00,0.00,0.00
596.66,445.00,585.57,312.00,712.00,0.00,0.00
596.54,445.00,585.45,312.00,712.00,0.00,0.00
596.41,445.00,585.34,312.00,712.00,0.00,0.00
596.29,445.00,585.22,312.00,712.00,0.00,0.00
596.17,445.00,585.11,312.00,712.00,0.00,0.00
596.05,445.00,585.00,312.00,712.00,0.00,0.00
595.93,445.00,584.89,312.00,712.00,0.00,0.00
595.81,445.00,584.78,312.00,712.00,0.00,0.00
595.69,445.00,584.68,312.00,712.00,0.00,0.00
595.57,445.00,584.58,312.00,712.00,0.00,0.00
595.46,445.00,584.48,312.00,712.00,0.00,0.00
595.34,445.00,584.38,312.00,712.00,0.00,0.00
595.23,445.00,584.28,312.00,712.00,0.00,0.00
595.12,445.00,584.18,312.00,712.00,0.00,0.00
595.01,445.00,584.09,312.00,712.00,0.00,0.00
594.90,445.00,584.00,312.00,712.00,0.00,0.00
594.79,445.00,583.91,312.00,712.00,0.00,0.00
594.68,445.00,583.82,312.00,712.00,0.00,0.00
594.57,445.00,583.73,312.00,712.00,0.00,0.00
594.46,445.00,583.65,312.00,712.00,0.00,0.00
594.36,445.00,583.56,312.00,712.00,0.00,0.00
594.25,445.00,583.48,312.00,712.00,0.00,0.00
594.15,445.00,583.40,312.00,712.00,0.00,0.00
594.05,445.00,583.32,312.00,712.00,0.00,0.00
593.95,445.00,583.24,312.00,712.00,0.00,0.00
593.84,445.00,583.17,312.00,712.00,0.00,0.00
593.74,445.00,583.09,312.00,712.00,0.00,0.00
593.65,445.00,583.02,312.00,712.00,0.00,0.00
593.55,445.00,582.95,312.00,712.00,0.00,0.00
593.45,445.00,582.88,312.00,712.00,0.00,0.00
593.35,445.00,582.81,312.00,712.00,0.00,0.00
593.26,445.00,582.74,312.00,712.00,0.00,0.00
593.16,445.00,582.67,312.00,712.00,0.00,0.00
593.07,445.00,582.61,312.00,712.00,0.00,0.00
592.98,445.00,582.54,312.00,712.00,0.00,0.00
592.88,445.00,582.48,312.00,712.00,0.00,0.00
592.79,445.00,582.42,312.00,712.00,0.00,0.00
592.70,445.00,582.36,312.00,712.00,0.00,0.00
592.61,445.00,582.30,312.00,712.00,0.00,0.00
592.52,445.00,582.25,312.00,712.00,0.00,0.00
592.44,445.00,582.19,312.00,712.00,0.00,0.00
592.35,445.00,582.14,312.00,712.00,0.00,0.00
592.26,445.00,582.08,312.00,712.00,0.00,0.00
592.18,445.00,582.03,312.00,712.00,0.00,0.00
592.09,445.00,581.98,312.00,712.00,0.00,0.00
592.01,445.00,581.93,312.00,712.00,0.00,0.00
591.92,445.00,581.88,312.00,712.00,0.00,0.00
591.84,445.00,581.84,312.00,712.00,0.00,0.00
591.76,445.00,581.79,312.00,712.00,0.00,0.00
591.68,445.00,581.74,312.00,712.00,0.00,0.00
591.60,445.00,581.70,312.00,712.00,0.00,0.00
591.52,445.00,581.66,312.00,712.00,0.00,0.00
591.44,445.00,581.62,312.00,712.00,0.00,0.00
591.36,445.00,581.58,312.00,712.00,0.00,0.00
591.28,445.00,581.54,312.00,712.00,0.00,0.00
591.21,445.00,581.50,312.00,712.00,0.00,0.00
591.13,445.00,581.46,312.00,712.00,0.00,0.00
591.05,445.00,581.42,312.00,712.00,0.00,0.00
590.98,445.00,581.39,312.00,712.00,0.00,0.00
590.91,445.00,581.35,312.00,712.00,0.00,0.00
590.83,445.00,581.32,312.00,712.00,0.00,0.00
590.76,445.00,581.29,312.00,712.00,0.00,0.00
590.69,445.00,581.25,312.00,712.00,0.00,0.00
590.61,445.00,581.22,312.00,712.00,0.00,0.00
590.54,445.00,581.19,312.00,712.00,0.00,0.00
590.47,445.00,581.16,312.00,712.00,0.00,0.00
590.40,445.00,581.14,312.00,712.00,0.00,0.00
590.33,445.00,581.11,312.00,712.00,0.00,0.00
590.27,445.00,581.08,312.00,712.00,0.00,0.00
590.20,445.00,581.06,312.00,712.00,0.00,0.00
590.13,445.00,581.03,312.00,712.00,0.00,0.00
590.06,445.00,581.01,312.00,712.00,0.00,0.00
590.00,445.00,580.98,312.00,712.00,0.00,0.00
589.93,445.00,580.96,312.00,712.00,0.00,0.00
589.87,445.00,580.94,312.00,712.00,0.00,0.00
589.80,445.00,580.92,312.00,712.00,0.00,0.00
589.74,445.00,580.90,312.00,712.00,0.00,0.00
589.68,445.00,580.88,312.00,712.00,0.00,0.00
589.61,445.00,580.86,312.00,712.00,0.00,0.00
589.55,445.00,580.84,312.00,712.00,0.00,0.00
589.49,445.00,580.83,312.00,712.00,0.00,0.00
589.31,445.00,580.81,312.00,712.00,0.00,0.00
588.93,445.00,580.80,312.00,712.00,0.00,0.00
588.49,445.00,580.78,312.00,712.00,0.00,0.00
588.00,445.00,580.75,312.00,712.00,0.00,0.00
587.45,445.00,580.72,312.00,712.00,0.00,0.00
586.84,445.00,580.66,312.00,712.00,0.00,0.00
586.15,445.00,580.59,312.00,712.00,0.00,0.00
585.38,445.00,580.50,312.00,712.00,0.00,0.00
584.52,445.00,580.38,312.00,712.00,0.00,0.00
583.57,445.00,580.23,312.00,712.00,0.00,0.00
582.51,445.00,580.05,312.00,712.00,0.00,0.00
581.35,445.00,579.85,312.00,712.00,0.00,0.00
580.05,445.00,579.60,312.00,712.00,0.00,0.00
578.63,445.00,579.32,312.00,712.00,0.00,0.00
577.06,445.00,579.00,312.00,712.00,0.00,0.00
575.33,445.00,579.00,312.00,712.00,0.00,0.00
573.44,445.00,579.00,312.00,712.00,0.00,0.00
571.35,445.00,579.00,312.00,712.00,0.00,0.00
569.07,445.00,579.00,312.00,712.00,0.00,0.00
566.57,445.00,579.00,312.00,712.00,0.00,0.00
563.83,445.00,579.00,312.00,712.00,0.00,0.00
560.83,445.00,579.00,312.00,712.00,0.00,0.00
557.55,445.00,579.00,312.00,712.00,0.00,0.00
553.96,445.00,579.00,312.00,712.00,0.00,0.00
550.04,445.00,579.00,312.00,712.00,0.00,0.00
545.77,445.00,579.00,312.00,712.00,0.00,0.00
541.10,445.00,579.00,312.00,712.00,0.00,0.00
536.02,445.00,579.00,312.00,712.00,0.00,0.00
530.47,445.00,579.00,312.00,712.00,0.00,0.00
524.42,445.00,579.00,312.00,712.00,0.00,0.00
517.82,445.00,579.00,312.00,712.00,0.00,0.00
510.64,445.00,579.00,312.00,712.00,0.00,0.00
502.82,445.00,579.00,312.00,712.00,0.00,0.00
494.31,445.00,579.00,312.00,712.00,0.00,0.00
485.04,445.00,579.00,312.00,712.00,0.00,0.00
474.95,445.00,579.00,312.00,712.00,0.00,0.00
464.74,445.00,579.00,312.00,712.00,0.00,0.00
458.88,445.00,579.00,312.00,712.00,0.00,0.00
452.66,445.00,579.00,312.00,712.00,0.00,0.00
447.08,445.00,579.00,312.00,712.00,0.00,0.00
442.09,442.69,579.00,312.00,712.00,0.00,0.00
437.62,438.42,579.00,312.00,712.00,0.00,0.00
433.63,434.09,579.00,312.00,712.00,0.00,0.00
430.08,429.76,579.00,312.00,712.00,0.00,0.00
426.92,425.49,579.00,312.00,712.00,0.00,0.00
424.11,421.31,579.00,313.79,712.00,0.00,0.00
421.63,417.25,579.00,320.36,712.00,0.00,0.00
419.44,413.33,579.00,326.71,712.00,0.00,0.00
417.51,409.59,579.00,332.80,712.00,0.00,0.00
415.83,406.02,579.00,338.62,712.00,0.00,0.00
414.36,402.63,579.00,344.13,712.00,0.00,0.00
413.08,399.45,579.00,349.33,712.00,0.00,0.00
411.98,396.46,579.00,354.22,712.00,0.00,0.00
411.04,393.67,579.00,358.77,712.00,0.00,0.00
410.25,391.07,579.00,363.00,712.00,0.00,0.00
409.59,388.67,579.00,366.91,712.00,0.00,0.00
409.04,386.46,579.00,370.50,712.00,0.00,0.00
408.61,384.44,579.00,373.78,712.00,0.00,0.00
408.27,382.59,579.00,376.76,712.00,0.00,0.00
408.01,380.92,579.00,379.45,712.00,0.00,0.00
407.84,379.42,579.00,381.85,712.00,0.00,0.00
407.73,378.07,579.00,383.99,712.00,0.00,0.00
407.69,376.87,579.00,385.87,712.00,0.00,0.00
407.70,375.82,579.00,387.51,712.00,0.00,0.00
407.77,374.90,579.00,388.91,712.00,0.00,0.00
407.88,374.11,579.00,390.10,712.00,0.00,0.00
408.04,373.44,579.00,391.08,712.00,0.00,0.00
408.23,372.88,579.00,391.86,712.00,0.00,0.00
408.45,372.43,579.00,392.46,712.00,0.00,0.00
408.71,372.08,579.00,392.89,712.00,0.00,0.00
408.99,371.83,579.00,393.16,712.00,0.00,0.00
409.29,371.66,579.00,393.29,712.00,0.00,0.00
409.62,371.57,579.00,393.27,712.00,0.00,0.00
409.96,371.55,579.00,393.12,712.00,0.00,0.00
410.32,371.61,579.00,392.86,712.00,0.00,0.00
410.70,371.73,579.00,392.49,712.00,0.00,0.00
411.09,371.91,579.00,392.01,712.00,0.00,0.00
411.48,372.14,579.00,391.44,712.00,0.00,0.00
411.89,372.43,579.00,390.79,712.00,0.00,0.00
412.31,372.76,579.00,390.06,712.00,0.00,0.00
412.73,373.13,579.00,389.26,712.00,0.00,0.00
413.16,373.54,579.00,388.40,712.00,0.00,0.00
413.60,373.99,579.00,387.48,712.00,0.00,0.00
414.03,374.47,579.00,386.50,712.00,0.00,0.00
414.48,374.98,579.00,385.48,712.00,0.00,0.00
414.92,375.51,579.00,384.42,712.00,0.00,0.00
415.37,376.07,579.00,383.32,712.00,0.00,0.00
415.82,376.65,579.00,382.19,712.00,0.00,0.00
416.27,377.25,579.00,381.03,712.00,0.00,0.00
416.72,377.87,579.00,379.84,712.00,0.00,0.00
417.17,378.50,579.00,378.64,712.00,0.00,0.00
417.61,379.14,579.00,377.41,712.00,0.00,0.00
418.06,379.80,579.00,376.18,712.00,0.00,0.00
418.51,380.46,579.00,374.93,712.00,0.00,0.00
418.96,381.13,579.00,373.67,712.00,0.00,0.00
419.40,381.81,579.00,372.40,712.00,0.00,0.00
419.85,382.50,579.00,371.13,712.00,0.00,0.00
420.29,383.19,579.00,369.86,712.00,0.00,0.00
420.73,383.89,579.00,368.59,712.00,0.00,0.00
421.17,384.59,579.00,367.32,712.00,0.00,0.00
421.60,385.28,579.00,366.05,712.00,0.00,0.00
422.03,385.99,579.00,364.79,712.00,0.00,0.00
422.46,386.69,579.00,363.53,712.00,0.00,0.00
422.89,387.39,579.00,362.28,712.00,0.00,0.00
423.31,388.09,579.00,361.03,712.00,0.00,0.00
423.74,388.78,579.00,359.80,712.00,0.00,0.00
424.15,389.48,579.00,358.57,712.00,0.00,0.00
424.57,390.17,579.00,357.36,712.00,0.00,0.00
424.98,390.86,579.00,356.15,712.00,0.00,0.00
425.39,391.55,579.00,354.96,712.00,0.00,0.00
425.80,392.23,579.00,353.78,712.00,0.00,0.00
426.20,392.91,579.00,352.62,712.00,0.00,0.00
426.60,393.59,579.00,351.46,712.00,0.00,0.00
427.00,394.26,579.00,350.33,712.00,0.00,0.00
427.39,394.92,579.00,349.20,712.00,0.00,0.00
427.78,395.58,579.00,348.09,712.00,0.00,0.00
428.17,396.24,579.00,347.00,712.00,0.00,0.00
428.55,396.89,579.00,345.92,712.00,0.00,0.00
428.94,397.53,579.00,344.85,712.00,0.00,0.00
429.31,398.17,579.00,343.80,712.00,0.00,0.00
429.69,398.80,579.00,342.77,712.00,0.00,0.00
430.06,399.43,579.00,341.75,712.00,0.00,0.00
430.43,400.05,579.00,340.75,712.00,0.00,0.00
430.79,400.66,579.00,339.76,712.00,0.00,0.00
431.16,401.27,579.00,338.79,712.00,0.00,0.00
431.51,401.87,579.00,337.84,712.00,0.00,0.00
431.87,402.47,579.00,336.90,712.00,0.00,0.00
432.22,403.06,579.00,335.97,712.00,0.00,0.00
432.57,403.64,579.00,335.07,712.00,0.00,0.00
432.92,404.22,579.00,334.17,712.00,0.00,0.00
433.26,404.79,579.00,333.29,712.00,0.00,0.00
433.60,405.36,579.00,332.43,712.00,0.00,0.00
433.94,405.91,579.00,331.59,712.00,0.00,0.00
434.28,406.47,579.00,330.75,712.00,0.00,0.00
434.61,407.01,579.00,329.94,712.00,0.00,0.00
434.94,407.55,579.00,329.13,712.00,0.00,0.00
435.26,408.08,579.00,328.35,712.00,0.00,0.00
435.59,408.61,579.00,327.57,712.00,0.00,0.00
435.91,409.13,579.00,326.81,712.00,0.00,0.00
436.22,409.65,579.00,326.07,712.00,0.00,0.00
436.54,410.16,579.00,325.34,712.00,0.00,0.00
436.85,410.66,579.00,324.62,712.00,0.00,0.00
437.16,411.16,579.00,323.92,712.00,0.00,0.00
437.47,411.65,579.00,323.23,712.00,0.00,0.00
437.77,412.13,579.00,322.56,712.00,0.00,0.00
438.07,412.61,579.00,321.89,712.00,0.00,0.00
438.37,413.08,579.00,321.25,712.00,0.00,0.00
438.66,413.55,579.00,320.61,712.00,0.00,0.00
438.96,414.01,579.00,319.99,712.00,0.00,0.00
439.25,414.47,579.00,319.38,712.00,0.00,0.00
439.53,414.92,579.00,318.78,712.00,0.00,0.00
439.82,415.36,579.00,318.19,712.00,0.00,0.00
440.10,415.80,579.00,317.62,712.00,0.00,0.00
440.38,416.24,579.00,317.05,712.00,0.00,0.00
440.66,416.66,579.00,316.50,712.00,0.00,0.00
440.93,417.09,579.00,315.97,712.00,0.00,0.00
441.21,417.50,579.00,315.44,712.00,0.00,0.00
441.48,417.92,579.00,314.92,712.00,0.00,0.00
441.74,418.32,579.00,314.42,712.00,0.00,0.00
442.01,418.72,579.00,313.92,712.00,0.00,0.00
442.27,419.12,579.00,313.44,712.00,0.00,0.00
442.53,419.51,579.00,312.96,712.00,0.00,0.00
442.79,419.90,579.00,312.50,712.00,0.00,0.00
443.05,420.28,579.00,312.05,712.00,0.00,0.00
443.30,420.66,579.00,312.00,712.00,0.00,0.00
443.55,421.03,579.00,312.00,712.00,0.00,0.00
443.80,421.39,579.00,312.00,712.00,0.00,0.00
444.05,421.76,579.00,312.00,712.00,0.00,0.00
444.29,422.11,579.00,312.00,712.00,0.00,0.00
444.53,422.47,579.00,312.00,712.00,0.00,0.00
444.77,422.81,579.00,312.00,712.00,0.00,0.00
445.01,423.16,579.00,312.00,712.00,0.00,0.00
445.25,423.49,579.00,312.00,712.00,0.00,0.00
445.48,423.83,579.00,312.00,712.00,0.00,0.00
445.71,424.16,579.00,312.00,712.00,0.00,0.00
445.94,424.48,579.00,312.00,712.00,0.00,0.00
446.17,424.80,579.00,312.00,712.00,0.00,0.00
446.40,425.12,579.00,312.00,712.00,0.00,0.00
446.62,425.43,579.00,312.00,712.00,0.00,0.00
446.84,425.74,579.00,312.00,712.00,0.00,0.00
447.06,426.04,579.00,312.00,712.00,0.00,0.00
447.28,426.34,579.00,312.00,712.00,0.00,0.00
447.49,426.64,579.00,312.00,712.00,0.00,0.00
447.71,426.93,579.00,312.00,712.00,0.00,0.00
447.92,427.22,579.00,312.00,712.00,0.00,0.00
448.13,427.50,579.00,312.00,712.00,0.00,0.00
448.34,427.78,579.00,312.00,712.00,0.00,0.00
448.54,428.06,579.00,312.00,712.00,0.00,0.00
448.75,428.33,579.00,312.00,712.00,0.00,0.00
448.95,428.60,579.00,312.00,712.00,0.00,0.00
449.15,428.86,579.00,312.00,712.00,0.00,0.00
449.35,429.13,579.00,312.00,712.00,0.00,0.00
449.55,429.38,579.00,312.00,712.00,0.00,0.00
449.74,429.64,579.00,312.00,712.00,0.00,0.00
449.93,429.89,579.00,312.00,712.00,0.00,0.00
450.13,430.13,579.00,312.00,712.00,0.00,0.00
450.32,430.38,579.00,312.00,712.00,0.00,0.00
450.50,430.62,579.00,312.00,712.00,0.00,0.00
450.69,430.85,579.00,312.00,712.00,0.00,0.00
450.88,431.09,579.00,312.00,712.00,0.00,0.00
451.06,431.32,579.00,312.00,712.00,0.00,0.00
451.24,431.54,579.00,312.00,712.00,0.00,0.00
451.42,431.76,579.00,312.00,712.00,0.00,0.00
451.60,431.98,579.00,312.00,712.00,0.00,0.00
451.78,432.20,579.00,312.00,712.00,0.00,0.00
